,text
1201,"It’s fantastic to see young people back at school and seeing their friends again. 

We’ve put children and young people at the heart of our recovery plans, and we will continue to give them all our support. https://t.co/bJBTpOk8nr"
1202,"RT @10DowningStreet: We have recruited 𝟖,𝟕𝟕𝟏 new police officers, beating our target of putting 𝟔,𝟎𝟎𝟎 more officers on our streets in the f…"
1203,"RT @pritipatel: One of @BorisJohnson’s key promises was to put an extra 20,000 police officers on our streets to cut crime.

I’m delighted…"
1204,"I'm proud to say we've recruited 8,771 new police officers in England and Wales, well ahead of our target of 6,000 more officers in the first year of our recruitment drive, and 20,000 over three years. https://t.co/FMWas20DKZ"
1205,Our brilliant Vaccines Taskforce has secured an extra 60 million doses of the Pfizer/BioNTech vaccine. This is fantastic news and an important addition in keeping us protected into the autumn and winter. https://t.co/fGARe7h8Wi
1206,I want to thank Arlene Foster @DUPleader for her dedication to the people of Northern Ireland over many years. She will continue to play a vital role as First Minister until June and I hope that she stays in public service for years to come.
1207,"Great news that the European Parliament has voted overwhelmingly in favour of our zero tariffs, zero quotas Trade and Cooperation Agreement. 

Now is the time to look forward to a new relationship with the EU and a more Global Britain."
1208,"Vaccines have saved thousands of lives so far and now this data shows they could also protect others by cutting transmission of the virus – which will be crucial in helping us beat the pandemic.

I urge everyone to book their jab when called.

https://t.co/DOCoeFYjyC"
1209,"Dame Cheryl Gillan was a great servant to the people of Chesham &amp; Amersham. She made a huge contribution to our party and country, and we will sorely miss her.

My thoughts are with her family and friends. https://t.co/CjSLQ6JsOg"
1210,"Today I spoke with President Kenyatta @StateHouseKenya ahead of the joint UK-Kenya Global Education Summit.

We agreed to work closely together to ensure 175 million more children get into school around the world. There’s a huge amount the 🇬🇧 and 🇰🇪 can achieve together."
1211,"A quarter of UK adults have received 2 doses of a COVID vaccine, giving them maximum protection against the virus. 

This is a huge achievement made possible by the tireless work of so many across our country. 

Please keep coming forward to get vaccinated when you are called. https://t.co/yDPkehJJNV"
1212,"Fantastic news that 16,500 young people have now started jobs through our Kickstart scheme. 

These fully-subsidised placements for 16 to 24-year-olds offer a vital first foot on the jobs ladder.
 
Find out more about the scheme and how to get involved: https://t.co/XYOPwZ1V61 https://t.co/EwaQixqzIY"
1213,"Fantastic to be in Wales today, campaigning with our @WelshConserv candidates. 

The team have a plan to drive forward Wales' economic recovery, creating 65,000 new, well-paid jobs and investing in infrastructure like the A55.

Vote Conservative on May 6th. https://t.co/OKfslGXy5d"
1214,"Iran's decision to sentence Nazanin Zaghari-Ratcliffe to another year in prison is cruel, inhumane and wholly unjustified. She must be allowed to return to her family in the UK and we will continue to do all we can to get her home."
1215,We stand side by side with India in the shared fight against COVID-19. Vital medical equipment is on its way from the UK to India to help stop the tragic loss of life from the virus and we’ll continue to work closely with the Indian government during this difficult time.
1216,"This is the story of the UK vaccine rollout which has already saved thousands of lives.

A huge thank you to everyone involved from the scientists, to our NHS, the Armed Forces and the many volunteers. 

I urge everyone to take up the jab when you’re offered it. https://t.co/sXWzG952pG"
1217,"Today we pay our respects to the ANZACs who fought at Gallipoli, and remember all those who have fought with courage so that we may live in peace today. Their bravery, fortitude &amp; spirit of mateship live on. 
 
They will not be forgotten. #AnzacDay2021"
1218,"RT @10DowningStreet: A Beacon of Hope: The UK Vaccine Story.
 
 📽️ Watch below or on Youtube: https://t.co/C0ETBduoTN https://t.co/ELY77ZES…"
1219,"The UK is hosting a Global Education Summit this summer and leading efforts in our @G7 Presidency to get 40 million more girls into school.
 
I spoke to @Malala this morning about how girls education is one of the smartest investments countries can make as we build back better."
1220,"This is a landmark achievement by the team at @UniofOxford who developed the COVID-19 vaccine.
 
Malaria kills hundreds of thousands of children a year. An effective vaccine holds out the possibility of ending this global tragedy.
 
https://t.co/9ZiKfzO27s"
1221,"I welcome the Court of Appeal's decision to overturn the convictions of 39 former sub-postmasters in the Horizon dispute, an appalling injustice which has had a devastating impact on these families for years.

Lessons should and will be learnt to ensure this never happens again."
1222,Happy St. George's Day! 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/ivCHymH0UP
1223,"The world’s tropical forests are the lungs of our planet and yet we’re losing these great, teeming ecosystems at an unconscionable rate. 
 
I’m pleased the UK is joining this hugely exciting coalition to protect our tropical forests and tackle climate change. https://t.co/qb65SDhXX9"
1224,"Our shared duty is to honour and remember all those, wherever they lived and whatever their background, who laid down their lives for our freedoms at the moment of greatest peril.

My statement on the Commonwealth War Graves Commission report. https://t.co/ft6LxGzGPh"
1225,"We can build back better from this pandemic by building back greener.
 
#LeadersClimateSummit https://t.co/Uu9Xc8gr6d"
1226,"Let’s make this decade the moment of decisive change in the fight against climate change.
 
My statement at the #LeadersClimateSummit convened by @POTUS: https://t.co/HJhYmwRWMc

#BuildBackGreener | @COP26 | #EarthDay https://t.co/Ke1CXMUFmd"
1227,WATCH LIVE: My statement at the #LeadersClimateSummit convened by @POTUS https://t.co/wlpoFbvwcv
1228,"The commitment from @POTUS today to cut US emissions by 50-52% by 2030 is a game-changer. It will have a transformative impact in the global fight against climate change. 

I commend the President's leadership and look forward to working together for our planet ahead of @COP26."
1229,"In supporting #StephenLawrenceDay we are reminded of Stephen's many talents, and our duty to stop racism and give young people the best possible future.
 
My thoughts are with Stephen’s parents Doreen and Neville, and the many families that have lost loved ones in their prime."
1230,"We've reached a significant milestone with 1 in 5 adults now having had two COVID-19 vaccine doses. This is a huge UK-wide effort that has already saved thousands of lives. 

Thank you to everyone involved. https://t.co/pGoSpyMC1O"
1231,"I would like to send my warm wishes to Her Majesty The Queen on her 95th birthday.

I have always had the highest admiration for Her Majesty and her service to this country and the Commonwealth.

I am proud to serve as her Prime Minister."
1232,"I welcome last night’s announcement. This is the right result for football fans, clubs, and communities across the country. We must continue to protect our cherished national game."
1233,"I was appalled by the death of George Floyd and welcome this verdict.

My thoughts tonight are with George Floyd’s family and friends."
1234,"The decision by Chelsea and Manchester City is – if confirmed – absolutely the right one and I commend them for it.

I hope the other clubs involved in the European Super League will follow their lead."
1235,"The vaccination programme has shown what the UK can achieve when we bring together our brightest minds. 

Our new Antivirals Taskforce will seek to provide another vital defence against any future increase in infections, saving more lives. https://t.co/VpGnxPr6bf"
1236,WATCH LIVE: An update on coronavirus (20 April 2021) https://t.co/sj7DxbLrGT
1237,"We’re setting the most ambitious target to cut emissions in the world. 

We want to see world leaders follow our lead in the run up to @COP26, as we will only build back greener and protect our planet if we come together to take action. https://t.co/EvQhLDGbEx"
1238,"Earlier @OliverDowden and I met with representatives from the @FA, @PremierLeague and football fan groups to discuss action against the proposed European Super League. 
 
No action is off the table and we are exploring every possibility to ensure these proposals are stopped. https://t.co/QZMGRnXDcF"
1239,RT @Conservatives: We're helping people get on the housing ladder with just a 5% deposit through the new Government backed mortgage guarant…
1240,"It’s fantastic that we’ve been able to enjoy some more freedoms with family and friends since 12 April.

As we continue with our cautious roadmap, please follow the rules and remember hands, face, space and fresh air. https://t.co/qdqBlX7K5l"
1241,"Great to be back at the pub again, and to see so many reunited with friends and family. 
 
We’ve worked so hard to get to this point. Let’s keep going. Remember hands, face, space &amp; fresh air. https://t.co/g3ApAkpNNM"
1242,The clubs involved must answer to their fans and the wider footballing community before taking any further steps. (2/2)
1243,"Plans for a European Super League would be very damaging for football and we support football authorities in taking action. 

They would strike at the heart of the domestic game, and will concern fans across the country. (1/2)"
1244,"In Memoriam HRH The Prince Philip, Duke of Edinburgh, 1921-2021. https://t.co/QoKgxOYnt5"
1245,"RT @10DowningStreet: The Prime Minister paid tribute to His Royal Highness The Prince Philip, Duke of Edinburgh yesterday at Britannia Roya…"
1246,"HRH The Duke of Edinburgh incarnated the finest traditions of the @RoyalNavy. 

Today I saw cadets become officers at Britannia Royal Naval College, Dartmouth, the college The Duke passed out of prior to his distinguished naval career.
 
Our thoughts remain with HM The Queen. https://t.co/ANHtrpD2Y4"
1247,"Happy Vaisakhi to Sikhs in Britain and around the world.
 
#Vaisakhi signals hope and renewal, and as we look ahead – cautiously but optimistically – to what the coming months may bring, I want to say a huge thank you to Sikhs for your forbearance and fortitude. https://t.co/RAByjFfIZb"
1248,"Congratulations to @JoeMurphyLondon on a well-earned retirement after a spectacular innings in the lobby. 

You were always as fair and as kind as you could be under the circumstances.

I wish you all the best for the future."
1249,"We have hit a hugely significant milestone by offering jabs to everyone in the nine highest risk groups, giving them the protection vaccines provide against COVID-19.
 
I want to thank everyone involved in the vaccine rollout, which has already saved many thousands of lives. https://t.co/VQWo9axoLG"
1250,"Ramadan Mubarak to all those observing Islam’s holiest month this year. 
 
I’m afraid that again this year it is necessary to follow the rules to stay safe but I hope this month of fast, prayer and charity brings much peace and reflection to all Muslims."
1251,"Earlier I paid tribute to HRH The Prince Philip, Duke of Edinburgh in the @HouseOfCommons.
 
The Duke's unstinting service gives us all a model of selflessness and of putting others before ourselves. https://t.co/Tq9lH2up3I"
1252,I spent many happy hours sparring with her on Question Time. She will be much missed. (2/2)
1253,"Sad to hear about Baroness Shirley Williams, a kind and thoughtful member of the once radical centre left. Even when we disagreed - as we often did - she had the gift of sounding so completely reasonable at all times. (1/2)"
1254,"Yesterday was a record-breaking day with 475,230 people receiving second doses. More than 7 million have now been fully vaccinated. 

Thanks to everyone involved in this extraordinary effort which has already saved thousands of lives."
1255,"Today is ten years since the death of my friend Sir Simon Milton, an outstanding servant of London and of his country. We miss you, Simon."
1256,"My statement on the death of HRH The Prince Philip, Duke of Edinburgh. https://t.co/cjlSsERXPV"
1257,"On the death of HRH The Prince Philip, Duke of Edinburgh. https://t.co/rZlbY1matF"
1258,"The science is clear: vaccines save lives. 
 
New @PHE_UK analysis shows COVID-19 vaccinations have prevented over 10,000 deaths.
 
It’s important that you book your jab when the NHS contacts you.

➡️ https://t.co/YxlPKeUKn5 https://t.co/R7SQ3xIp1R"
1259,Last night in Truro I saw the outstanding work of doctors and nurses at the Royal Cornwall Hospital. Thank you to the entire team and the whole of our NHS 👇 https://t.co/bKGVSWeaaJ
1260,"6 million people have now had their second jab.

Yesterday over 400,000 second doses were given.

A huge thank you to everyone helping to make this happen – it is an incredible achievement that has already saved thousands of lives."
1261,"It was fantastic to meet with businesses in Cornwall to hear how they are preparing to reopen and welcome customers back on Monday.

The next stage in our roadmap is a significant step towards reclaiming the freedoms COVID has taken from us. https://t.co/s7Ry99TIsX"
1262,"Sad to hear about the loss of Peter Ainsworth - a delightful colleague &amp; passionate about his causes, especially the environment. We shared a corridor &amp; often found ourselves charging late for the division. He has been taken far too young. My thoughts with Claire &amp; their family."
1263,"I am deeply concerned by the scenes of violence in Northern Ireland, especially attacks on PSNI who are protecting the public and businesses, attacks on a bus driver and the assault of a journalist. The way to resolve differences is through dialogue, not violence or criminality."
1264,"We set out our roadmap and we’re sticking to it.
 
Thanks to your efforts and the vaccine rollout, from Monday we will move to Step Two of our roadmap – reopening shops, gyms, hairdressers and outdoor hospitality of all kinds. https://t.co/LJojqMpAuY"
1265,"We will follow today’s updated advice, which should allow people of all ages to continue to have full confidence in vaccines, helping us save lives and cautiously return towards normality. 3/3"
1266,"As the regulators have said, this vaccine is safe, effective and has already saved thousands of lives – and the vast majority of people should continue to take it when offered. 2/3"
1267,"Thank you @MHRAgovuk and JCVI for your important work looking at the AstraZeneca vaccine, which has updated on the potential for extremely rare side effects. 1/3"
1268,"The Moderna vaccine rollout begins today, starting with Carmarthen in Wales. We have ordered 17 million doses that will be going into arms across the UK in the coming weeks.

Please get your jab as soon as you are contacted.

https://t.co/i9fAMASKD3"
1269,".@AstraZeneca has been at the heart of our fight against coronavirus, and they are also playing a big part in our efforts to #BuildBackBetter from the pandemic and make the UK a science superpower. https://t.co/3TtBKzv80x"
1270,"Very promising news that the @ValnevaSE vaccine shows a strong immune response and will progress to Phase 3 trials.

If it is successful and meets our robust safety standards this vaccine will be manufactured in Scotland, providing a crucial weapon in our battle against COVID. https://t.co/Xr79bIGsmS"
1271,"I spoke to President Zelenskyy @ZelenskyyUa this evening regarding our concerns about destabilising Russian military activity on Ukraine’s border.

I reiterated the UK’s unwavering support for Ukraine’s sovereignty and territorial integrity."
1272,"We set out our roadmap and we’re sticking to it.

It is by being cautious, by monitoring the data at every stage, and by following the rules – remembering hands, face, space and fresh air – that we hope together to make this roadmap to freedom irreversible. https://t.co/EQM74Muu3p"
1273,WATCH LIVE: An update on COVID-19 (5 April 2021) https://t.co/7MwrBSklfm
1274,"Always full of wise advice and good humour, she was much loved on all sides of the House of Commons and will be sorely missed. My sincere condolences to her family and friends. (2/2)"
1275,"I’m very sad to hear the news of the death of Dame Cheryl Gillan. 

She was a great servant to the people of Chesham and Amersham, to the Conservative Party and to the country as Secretary of State for Wales. (1/2)"
1276,"The arrival of Easter brings with it new hope.

And, this year more than ever, it brings the promise of brighter days ahead for us all.

So stay safe, keep following the rules, and have a very happy Easter. https://t.co/BQs4oCn57N"
1277,"We've reached another milestone in our vaccination programme with over 5 million people now having had their second jab.
 
I urge everyone to take up their second dose as soon as they are offered it."
1278,RT @10DowningStreet: We’re launching a competition with @RoyalMail for children to design a stamp collection featuring their COVID Heroes –…
1279,"This Easter weekend, please remember that outdoors is generally much safer than indoors.
 
If you’re in England and seeing friends and family outside, keep to groups of up to six people or two households.
 
Let’s keep each other safe as we continue with the vaccination rollout."
1280,"I answered some of your questions about our cautious, irreversible roadmap to freedom.

Keep sending your questions in to https://t.co/FBynuacYFP https://t.co/d5Dlb4PhVz"
1281,"Great to meet @BandQ staff in Middlesbrough to thank them for their great work during the pandemic.

Today we increased the #NationalLivingWage to £8.91 an hour which will provide a welcome boost to families around the UK as we #BuildBackBetter and fairer from the pandemic. https://t.co/TVGAwulUg5"
1282,"Our Plan for Growth sets our path to invest in infrastructure, skills and innovation so we can level up opportunity and prosperity across the country.

The government's open letter to businesses sets out how we can #BuildBackBetter https://t.co/ZVvFL3pztp"
1283,"No government can address the threat of pandemics alone – we must come together. 

My joint article with other world leaders: https://t.co/RjZsuPVORj"
1284,"The vaccine is our best route out of this pandemic and we must all do our part by taking the vaccine when it is offered to us.

Thank you Sir @LennyHenry for speaking up on this important issue. https://t.co/2FTnA8wUOL"
1285,WATCH LIVE: an update on COVID-19 (29 March 2021) https://t.co/1sKp0mNg85
1286,"RT @10DowningStreet: Some coronavirus restrictions are being cautiously lifted across England today.
 
Here’s what you need to know [tap to…"
1287,"Today marks the next stage of our roadmap to cautiously ease restrictions in England.

As vaccines are being rolled out it’s vital that we don’t overdo it and risk all the progress we’ve made. 

Please follow the new rules carefully. https://t.co/9r7aV9hYb7"
1288,"Ahead of outdoor organised sport returning across England tomorrow, good luck to everyone getting back to the sports you love – from football to netball and much more.
 
After a difficult few months, it’s great that so many will be able to get back out there. https://t.co/dPED46vpPp"
1289,"Wonderful news that over 30 million people have received their first dose.

We need to keep up the momentum. Please make sure you get your second dose when you are called to do so. https://t.co/zAZfaIEHNW"
1290,"If you are in need of support, or if you are concerned about a friend or family member, there is help available: https://t.co/tHBIQW32xB"
1291,"We’re investing £500m in mental health services, which will expand NHS talking therapies to an additional 1.6 million people. 
 
We recognise the impact this pandemic has had on wellbeing and are dedicated to providing better mental health support for those in need. https://t.co/lN4XatF4Sq"
1292,"This morning I spoke with some of those who have been shining a light on the gross human rights violations being perpetrated against Uyghur Muslims.

I stand firmly with them and the other British citizens sanctioned by China. https://t.co/WsQ3XvAedP"
1293,"Last night saw disgraceful attacks against police officers in Bristol. 

Our officers should not have to face having bricks, bottles and fireworks being thrown at them by a mob intent on violence and causing damage to property.

The police and the city have my full support."
1294,"Chag kasher v’sameach to everyone celebrating #Passover.

While families, friends and neighbours can't come together as they usually would, I know our fantastic Jewish community - known for its strength and resilience – will celebrate this Pesach safely. https://t.co/lQfCIDZV2K"
1295,"I want to congratulate the people of Bangladesh on your 50th anniversary. 

The bond between our two nations is incarnated by the 600,000 strong British-Bangladeshi community, who contribute so much to our country 🇬🇧🇧🇩

#Bangladesh50
#BritBanglaBondhon https://t.co/kIw0BSFWtF"
1296,"The MPs and other British citizens sanctioned by China today are performing a vital role shining a light on the gross human rights violations being perpetrated against Uyghur Muslims. 

Freedom to speak out in opposition to abuse is fundamental and I stand firmly with them."
1297,"It was fantastic to meet the children, parents and staff at Monkey Puzzle Nursery in Greenford today. https://t.co/W6AtZuIUsg"
1298,Best wishes to the people of Greece on the 200th anniversary of the Greek Revolution. The UK was proud to play its part in the establishment of the modern Greek state and I greatly value the friendship that exists between our people today 🇬🇧🇬🇷
1299,"Today we take a positive step forward in our commitment to tackle illegal entry, punish people smugglers and safeguard those who are in genuine need of refuge. 

This is our fair but firm New Plan for Immigration ⬇️ https://t.co/FzqSm9lTsf"
1300,"Cautiously but irreversibly, step by step, jab by jab, this country is on the path to reclaiming our freedoms. https://t.co/rJeCil9lit"
1301,WATCH LIVE: An update on coronavirus (23 March 2021) https://t.co/vTeh0ng1EO
1302,"Today, the anniversary of the first lockdown, is an opportunity to reflect on the past year – one of the most difficult in our country’s history. https://t.co/Y7yt8OoRMW"
1303,"Fantastic to visit @BAESystemsplc in Warton.
 
Our £24bn investment in security and defence will modernise our Armed Forces, creating jobs and securing our place as a science superpower. https://t.co/lNInD0ibT7"
1304,"RT @MattHancock: The Scottish vaccination figures have been revised down slightly. The U.K. total is 844,285 - still our RECORD day in the…"
1305,"Yesterday was a record-breaking day for the vaccine rollout, with 873,784 people receiving a jab. 

A huge thank you to everyone involved and please come forward to get your jab when you are invited to do so."
1306,"More than half the adult population of the UK have now received their first jab. 

Many thanks to everyone involved in this fantastic achievement. Let’s keep going! https://t.co/cf9kWThmuM"
1307,"I’ve just had my first AstraZeneca vaccine.

Get your jab when you’re asked to do so. It’s good for you, it’s good for your family and it’s a great thing for the whole country. https://t.co/pc5tnY9PGK"
1308,"I've just received my first Oxford/AstraZeneca vaccine dose.

Thank you to all of the incredible scientists, NHS staff and volunteers who helped make this happen.

Getting the jab is the best thing we can do to get back to the lives we miss so much.

Let's get the jab done. https://t.co/mQCTMAkB8d"
1309,Spoke to @MarkRutte this afternoon to congratulate him on his re-election. The UK and the Netherlands will continue to be close partners and I look forward to working with Mark in the coming years 🇬🇧🇳🇱
1310,"The sheer endurance and determination of @BillyMonger in his 140 mile challenge for @ComicRelief is an inspiration to us all. 

Thank you Billy and everyone who is supporting this important cause. 

#RedNoseDay https://t.co/UP8YLJDcXH"
1311,"The Oxford/AstraZeneca jab is safe and the Pfizer jab is safe - the thing that isn’t safe is catching COVID. 

Which is why it’s so important that we all get our jabs as soon as our turn comes. https://t.co/WREOjG4FIX"
1312,WATCH LIVE: An update on coronavirus (18 March 2021) https://t.co/TwDIbvwJpE
1313,"Congratulations @MarkRutte on winning the largest vote share in yesterday's election in the Netherlands. The UK and the Netherlands are close partners and old friends and I look forward to continuing to work with you in the coming years.

🇬🇧🇳🇱"
1314,"Today I visited Colham Manor Primary School in my constituency. 

Huge thanks to everyone who has worked so hard to get children back into the classroom. School is the best place for their education, wellbeing and development. https://t.co/cfKp1PK85m"
1315,"We are doing everything in our power to protect the most vulnerable in our society.
 
That is why we are investing £212m in a scheme to create homes and provide specialised support dedicated to helping rough sleepers rebuild their lives. 

https://t.co/l5oEtPqcyX"
1316,"I'm sorry to hear that @MagufuliJP, President of Tanzania, has passed away. My thoughts are with his loved ones and the people of Tanzania."
1317,"The latest milestone is an incredible achievement – representing 25 million reasons to be confident for the future as we cautiously reopen society. 
 
Thank you to the brilliant NHS, scientists, armed forces, volunteers and all those who’ve helped our rollout. https://t.co/bR9sGMU3bo"
1318,"I’d like to wish everyone in Northern Ireland, Ireland and Irish people around the world a very happy St Patrick’s Day! 
 
#StPatricksDay https://t.co/49siHRwWoM"
1319,"Today we have published the #IntegratedReview – the most comprehensive survey of the UK’s foreign policy and national security in decades.

It's all part of our vision to unite and level up our country 🇬🇧 https://t.co/GZfmPpDqW7"
1320,WATCH LIVE: My statement in the @HouseOfCommons on the #IntegratedReview https://t.co/c2Om14ZgsJ
1321,"The objective of Global Britain is to use the full spectrum of our abilities, now amplified by record spending on both defence and science, to engage with and help the rest of the world.

My article on the #IntegratedReview: https://t.co/RogZpwrhPW https://t.co/bbLgYr6eve"
1322,RT @10DowningStreet: Prime Minister @BorisJohnson will give a statement to the @HouseOfCommons setting out the findings of the #IntegratedR…
1323,"We’re going to level up bus services across the country, making them cheaper, greener and more reliable.
 
Great to be at the @NationalExpress Coventry depot to launch our National Bus Strategy yesterday. https://t.co/Miz5VJAWud"
1324,https://t.co/Km9DBEySdy
1325,"We're taking action to make our streets safer, with better lighting and CCTV, tougher sentences and increased police patrols.

We must drive out violence against women and girls and make every part of the criminal justice system work better to protect and defend them."
1326,"This evening I met with ministers, senior police officers and @CPSUK to discuss further steps needed to protect women and girls and make sure our streets are safe.

The horrific case of Sarah Everard has unleashed a wave of feeling about women not feeling safe at night."
1327,"Buses are lifelines and liberators, connecting people to jobs they couldn't otherwise take, sustaining town centres and protecting the environment.
 
As we build back from the pandemic, better buses will be one of our first acts of levelling up. https://t.co/yc1KSf1a2O"
1328,"I want to say a massive thank you to all the people of Northern Ireland for everything they've been doing during the pandemic.

Together we will build back better. https://t.co/y4u3ZeMZWx"
1329,I will do everything I can to make sure the streets are safe and ensure women and girls do not face harassment or abuse.
1330,Tonight Carrie and I will be lighting a candle for Sarah Everard and thinking of her family and friends. I cannot imagine how unbearable their pain and grief is. We must work fast to find all the answers to this horrifying crime.
1331,"I know how difficult it has been for this generation of university students. 
 
We are going to do our best to make it up to you. https://t.co/Q7GMWLwrtq"
1332,"The brutal murder of 16 primary school children and their teacher in Dunblane 25 years ago shocked the world. We must never forget all those who lost their lives on that terrible day.

Today my thoughts are with the bereaved, the survivors, and the whole Dunblane community."
1333,"RT @pritipatel: The stories you have shared since Sarah's terrible disappearance are so powerful.

That's why today I am reopening the @UKH…"
1334,Great to be in Northern Ireland today seeing the incredible work being done to tackle COVID and get jabs into arms – from Belfast to Enniskillen. https://t.co/fq3Zrvorge
1335,RT @ECB_cricket: Members of our @englandcricket Men's team joined Professor Jonathan Van-Tam and the ECB’s Professor Nick Peirce in a discu…
1336,"It was a privilege to speak to @NHSVolResponder and @StJohnAmbulance volunteers from Rochdale and Cornwall yesterday. 
 
They've helped get jabs into arms quickly and efficiently. We couldn’t do it without them. I am very grateful for their continued dedication. https://t.co/RzssfVW4Rz"
1337,"RT @10DowningStreet: We’re building back greener, with a £95 million investment to create two new offshore wind ports in the Humber and on…"
1338,I am shocked and deeply saddened by the developments in the Sarah Everard investigation. Like the whole country my thoughts are with her family and friends. We must work fast to find all the answers to this horrifying crime.
1339,"RT @10DowningStreet: “Extraordinary. Unexpected. Fantastic.”

A Beacon of Hope: The UK Vaccine Story. 

Coming soon. https://t.co/G8SQYhDp5F"
1340,"The UK is united by so many ties of people, history, culture, business and much more.

We are at our best when all four parts fire on all cylinders. With @SirPeterHendy’s transport connectivity review, we can make our economy and Union stronger than ever before 🇬🇧 https://t.co/yZTJOmBXlo"
1341,"Last week I met with healthcare professionals who are working tremendously hard to boost vaccine confidence amongst ethnic minority groups. 
 
It is vital that we continue to encourage everyone, in every community, to come forward to take the vaccine when it is their turn. https://t.co/Fzk1xhnzFq"
1342,WATCH LIVE: #Coronavirus press conference (8 March 2021) https://t.co/YINyoTjXam
1343,"Great to welcome @ClimateEnvoy John Kerry back to London today and discuss our joint efforts to protect our planet.

The UK and US have an exciting shared agenda to drive down global emissions ahead of @COP26 in November.

🇬🇧🇺🇸 https://t.co/gIssFE6EWL"
1344,"I’m proud to see the Commonwealth flag raised over No 10 today.
 
Commonwealth Day is an opportunity to celebrate this great family of nations and our joint efforts to promote prosperity, sustainability, equality and security across 54 countries.
 
#CommonwealthDay https://t.co/b5cY6Yy451"
1345,"This International Women’s Day I want to pay tribute to some of the leading figures in the UK’s vaccination programme.
 
Their ingenuity, dedication and hard work is an inspiration to all of us.
 
#InternationalWomensDay #IWD2021
#ExtraordinaryWomen https://t.co/CDJWpS5RUX"
1346,"Today pupils return to schools in England.

I want to thank teachers, parents, guardians and carers for the work you have done to keep kids learning throughout the pandemic.
 
Getting all schools back has been our priority and the first step of our roadmap back to normality."
1347,RT @10DowningStreet: Today Prime Minister @BorisJohnson visited Jesus House in London which is operating a pop-up vaccination centre every…
1348,"I met some wonderful volunteers at @JesusHouseUK this morning who are spending their Sunday running a vaccination centre and protecting their local community.
 
Thank you to everyone across the UK who is playing their part to beat this virus. https://t.co/eRRSImyq4z"
1349,"Pleased to see the removal of Nazanin Zaghari-Ratcliffe’s ankle tag, but her continued confinement remains totally unacceptable. She must be released permanently so she can return to her family in the UK, and we continue to do all we can to achieve this."
1350,"Today @DrAlexGeorge and I spoke with some young people from across the country, to hear about their experiences throughout the pandemic. 

We have announced a £79 million support package for youth mental health and wellbeing. https://t.co/vmngEtcEP5"
1351,"“We must never cease to proclaim in fearless tones the great principles of freedom and the rights of man.” 

Churchill’s words in his famous Iron Curtain speech 75 years ago resonate as true today as they did in the post-war era. The UK stands by these values. https://t.co/JPDnjlR62q"
1352,"Brilliant trip up to Teesside with Chancellor @RishiSunak.
 
A new Freeport here will create thousands of jobs. It’s all part of our plan to build back better and greener from the pandemic. https://t.co/zctZYoDpND"
1353,RT @DanielPruce: It’s here! #oxfordastrazeneca #Covax https://t.co/pF01X5vlhL
1354,"I'm horrified by the escalation of violence in Myanmar and the killing of pro-democracy protesters.

We stand with the people of Myanmar in calling for an immediate end to military repression, the release of Aung San Suu Kyi and others, and the restoration of democracy."
1355,"From Scotch whisky distillers to Stilton-makers, the US decision to suspend tariffs on some UK exports today will benefit businesses right across the UK.
 
Fantastic news as we strengthen the UK-US trading relationship and work to build back better from the pandemic. https://t.co/p5XO8RTA9T"
1356,"I’ve been doing all I can to lose weight, and I'm not only fitter and healthier but also happier for it.

I'm pleased we’re investing £100 million into services to get the country healthier so we can all – quite literally – bounce back better. https://t.co/twD2EYFwyR"
1357,"Throughout the pandemic we stepped in to protect jobs and livelihoods. This Budget continues that support and sets out our plan for growth.

We're investing in innovation, skills and infrastructure to build back better, level up and unleash the potential of the United Kingdom. https://t.co/TS5zwKQhBs"
1358,"Let's bring football home in 2030.

I would love for the home of football to host the 2030 World Cup, and it would be a wonderful thing for the whole country to savour.

We want to do much more to encourage sport post-pandemic and see a bonanza of football in the years ahead. https://t.co/TsCmlKTLMW"
1359,"In Stoke-on-Trent today I saw the brilliant work being done to get children back to school safely next week. 
 
Getting children back in school is the best thing for their education, wellbeing and development. https://t.co/LR96raQIx2"
1360,"I would like to wish people in Wales and Welsh people around the world a very happy #StDavidsDay. 

Diolch for everything that you’re doing throughout this pandemic, and Dydd Gŵyl Dewi Hapus! 🏴󠁧󠁢󠁷󠁬󠁳󠁿 https://t.co/QYQvVSnUtR"
1361,"20 million people across the UK have now got the jab – a huge national achievement and a testament to the tireless work of NHS staff, volunteers, the Armed Forces &amp; many more. 

I urge everyone to get the jab when called. Every jab makes a difference in our battle against COVID. https://t.co/kdkB2EkGlS"
1362,"Congratulations to Wales on their impressive victory today and on taking home the Triple Crown.

#WALvENG"
1363,This week I met with church and community leaders in Lewisham to discuss uptake of the COVID-19 vaccine. https://t.co/a3Gb6WsBD0
1364,"Today Kuwait marks 30 years since its liberation from occupation. We remember those who gave their lives fighting bravely for freedom, including many British service personnel. I send my best wishes to our Kuwaiti friends as they celebrate their 60th National Day 🇰🇼🇬🇧"
1365,I answer your questions at the #PeoplesPMQs https://t.co/H1nQzckcvi
1366,Wishing a very happy and safe #Purim to Jewish communities across our United Kingdom and around the world. Chag Purim Sameach!
1367,RT @nadhimzahawi: Hugely encouraging to see this cross party initiative led by councillors @gurjitbains and @PauletteHamilto sharing the vi…
