,text
1640,The federal government is abusing their power by mandating the vaccine.
1641,"RT @connorobrienNH: Smith's comments come after Senate R's hit Schumer today for not moving the NDAA.

""From a process standpoint, I can't…"
1642,"Providing amnesty for illegal immigrants is not the fix for a border crisis, yet @POTUS and the Democrats won’t let up on including it in their reconciliation package."
1643,"At a time when Communist China is taunting the world and seeking global domination, Chuck Schumer and the Democrats must stand with our allies, fulfill our constitutional duty, and prioritize the #NDAA vote. https://t.co/sorN0oEkfY"
1644,RT @therecount: Sen. Marsha Blackburn (R-TN): Democrats “would rather be talking about climate change and social programs than fulfilling a…
1645,.@SenTomCotton is spot on — “Reparations for illegal aliens is absolute insanity and will only encourage more lawbreaking.” https://t.co/0Z3swNI6Vs
1646,Why won’t Biden put Americans first? He is paying illegals over 4x more money than Gold Star families.
1647,RT @SenateGOP: We're LIVE now!
1648,Good morning to everyone but Joe Biden… who is probably still a bit sleepy. https://t.co/Ly0vHqUT4t
1649,"Joe Biden, you did this!
https://t.co/m9sy9XWKAC"
1650,"Nobody wants higher gas prices, yet Biden’s agenda is causing them."
1651,The federal government doesn’t get to decide whether or not you receive the COVID vaccine.
1652,Biden’s COVID vaccine mandate is about more government control. We must protect our essential workers from being fired. #KeepOurCOVIDHeroesEmployed https://t.co/O4hU31f96a
1653,"First, Joe Biden and the left wanted to use the “build back broke” plan to pass amnesty for all. Now, they want to pay illegals more money than Gold Star families."
1654,"Joe Biden used his power to keep medical professionals out of hospitals and police forces off duty.

Joe Biden is not protecting Americans; he’s endangering them."
1655,Too bad Linda can’t find any of her essential items due to supply chain shortages caused by the Biden agenda. https://t.co/ZOsAvFqpL2
1656,China must be terrified of the virus they created. https://t.co/KniXMq6PET
1657,7 in 10 Americans believe our nation is heading in the wrong direction. Joe Biden is failing our country.
1658,Joe Biden’s spending bill is an attack on American families. https://t.co/eEgjtlBzyr
1659,"Flights are canceling, not enough police are on patrol, and nurses are blocked from hospitals. 

@POTUS did this."
1660,What makes Biden think an agreement with Communist China will ever benefit Americans?
1661,Who is calling the shots behind the curtain? https://t.co/q1y88WFNhs
1662,"In a recent survey by the @TNChamber, 76% of TN businesses opposed the federal government dictating vaccination protocols to businesses. That’s why my legislation would protect essential workers from losing their job over Biden’s COVID vaccine mandate. #KeepOurCOVIDHeroesEmployed"
1663,Biden is insisting on an environmental agenda that will raise gas prices for Americans.
1664,"What a fun time with great friends last night. Congrats on your 5,000th Saturday night show, @opry! #Opry5000 https://t.co/mVMXeTVunM"
1665,President Biden has time to travel across Europe but not to visit the southern border.
1666,"“The LORD is good to all, and his mercy is over all that he has made.” — Psalm 145:9"
1667,It will cost less to build the wall than to pay the illegal immigrants who cross our southern border.
1668,"Biological males do not belong in women’s sports. Period. 

I appreciate the work @IWF is doing to bring attention to this critical issue. Female athletes deserve a level playing field to compete and achieve their goals.

https://t.co/topjpYZDiC"
1669,I am with Bill Maher on this. #ByeByeCOVID https://t.co/UaZLdPqHi9
1670,"They’ve tried to cover their tracks, and they’ve failed. 

We deserve the truth.

https://t.co/Gbshdek5ww"
1671,"Joe Biden wants to control your children’s education, your job, and your health care. This is just the beginning."
1672,"Honored to have the @NatPoliceAssoc join in support of my legislation to #KeepOurCOVIDHeroesEmployed. 

Those who work hard to keep our country running should not be fired over choosing not to get the COVID vaccine."
1673,"If it works, then why get rid of it? The Biden administration is allowing their border crisis to worsen each day. 

Keep Remain in Mexico in place, and while you’re at it, #BuildTheWall. https://t.co/8PPO3mdZsx"
1674,RT @DailySignal: Sen. @MarshaBlackburn is standing behind essential workers who may be fired for standing up to Biden’s vaccine mandates ht…
1675,Getting vaccinated is a choice that should be made between a patient and their doctor. Protect our essential workers from being fired. #KeepOurCOVIDHeroesEmployed
1676,RT @FaulknerFocus: Some Friday 🔥 from @MarshaBlackburn on President Biden and Democrats taking over America with “their socialist wishlist”…
1677,Why does Biden continuously put illegal immigrants before the American people? https://t.co/o17ecASgm9
1678,"RT @FRCdc: Senator @MarshaBlackburn has introduced the ""Keeping Our COVID-19 Heroes Employed Act,"" which would exempt from all vaccine mand…"
1679,"This ruling is a small win at keeping our economy running. We have over 10.4 million open jobs, and Joe Biden’s unconstitutional vaccine mandates will force businesses to fire even more employees.
https://t.co/byMlOvteuG"
1680,"In one vote, Democrats want to institutionalize total government control and implement socialist policies like the Green New Deal, COVID vaccine mandates, and amnesty for illegal immigrants. https://t.co/amoVxyh2Uz"
1681,"Biden’s COVID vaccine mandates will leave communities without enough police officers, firefighters and doctors to keep Americans safe. #KeepOurCOVIDHeroesEmployed"
1682,"Joe Biden wants to pay illegal immigrants $450,000 while Americans struggle to make ends meet in his inflated economy."
1683,"Joe Biden's vaccine mandate is going to get you fired. He will be singing, 'Where have all the workers gone?' https://t.co/GbPqHHT21u"
1684,"RT @SenatorBraun: Everyone is afraid of the oppressive mandates the Biden administration may impose on the American workforce.

I'm proud t…"
1685,Biden wants the hardworking taxpayer to pay illegal immigrants who have chosen to break our laws.
1686,It’s not the federal government’s job to impose vaccine mandates on individuals and businesses. #KeepOurCOVIDHeroesEmployed https://t.co/hOhEx2HpYu
1687,RT @SenatorHagerty: Biden's mandate is yet another example of the Admin’s gov overreach. We should be protecting our frontline essential wo…
1688,"Grocery prices are up. Gas prices are up. Bills across the board are up. 

Americans are struggling to make ends meet while President Biden is working to pay illegal immigrants."
1689,"Changing Facebook's name doesn't change what you've done, Mark."
1690,"So as American families are scraping by, facing job loss because of Biden’s mandate, illegal aliens are going to get a payout. https://t.co/IbJhSUAY2e"
1691,"Attorney General Garland could not seem to give a straight answer at yesterday’s hearing. 

What’s the status of the Durham report? Will the DOJ rescind the language equating concerned parents to domestic terrorists? https://t.co/4pBhTLMlcp"
1692,RT @FreeBeacon: Sen. @MarshaBlackburn  is pressing the Biden admin for details of their interactions with the National School Boards Associ…
1693,Joe Biden is disguising a government takeover as spending.
1694,"Biden’s mandates are going to create staffing crises for first responders in your communities. 

We must pass the Keeping Our COVID-19 Heroes Employed Act.
https://t.co/7bAhKXENAU"
1695,Sexual assault is not a phony culture war. @BarackObama
1696,Merrick Garland abused his power to embolden a radical leftist agenda.
1697,Biden’s COVID vaccine mandate is a threat to Americans’ freedoms.
1698,RT @MarshaBlackburn: The federal government has no business mandating vaccinations for individuals or forcing compliance on businesses.
1699,RT @MarshaBlackburn: X is not a gender.
1700,"RT @foxnewsnight: 12a ET / 9p PT with @ShannonBream 
@MarshaBlackburn 
@KevinPWalling 
@CDouglasLove3 
@jasonrantz 
@kevincorke 
@MikeTobin…"
1701,X is not a gender.
1702,The federal government has no business mandating vaccinations for individuals or forcing compliance on businesses.
1703,"RT @GLFOP: 🚨 Largest Police Union Endorses the “Keeping Our COVID-19 Heroes Employed Act"" 🚨

Forcing officers to choose between unwillingly…"
1704,"RT @GLFOP: National President @PYoes announced the FOP's endorsement of the “Keeping Our COVID-19 Heroes Employed Act,” which was introduce…"
1705,"RT @RepTimBurchett: I am working on the House companion to Senator @MarshaBlackburn's Keeping Our COVID-19 Heroes Employed Act, and I am th…"
1706,"Stop rewriting biology and start getting Americans out of Afghanistan, @StateDept."
1707,"The Clinton campaign lied, and the American people deserve the truth. Release the full Durham investigation upon completion, AG Garland. https://t.co/XGamDFXmZb"
1708,"The facts are simple. 
 
AG Garland’s son-in-law co-founded a company that promotes critical race theory. 
 
Then, Garland deployed the FBI to label parents concerned about CRT in schools as domestic terrorists."
1709,"President Biden promised the American people that he would keep the Department of Justice apolitical, and he’s used it to intimidate concerned parents into silence. https://t.co/t19EwwWwXU"
1710,RT @FreedomWorks: .@MarshaBlackburn asks AG Garland for an update in the Durham Investigation. Garland says Durham’s budget for the fiscal…
1711,The completion of the Durham investigation is necessary to ensure transparency in the FBI and restore faith in our civil liberties.
1712,"One of the nation’s largest special interest groups apologized for threatening concerned parents and equating them to domestic terrorists. Now, it’s time for Garland and the DOJ to do the same."
1713,Attorney General Garland’s decision to send the FBI after concerned parents in school board meetings is an abuse of power.
1714,RT @FreeBeacon: Sen. @MarshaBlackburn  is pressing the Biden admin for details of their interactions with the National School Boards Associ…
1715,"No excuses, let’s do what should be done and admit Taiwan into the UN. https://t.co/cBe7a2BacW"
1716,Meanwhile there are nearly 450 Americans STILL stranded in Afghanistan… https://t.co/Ca96B1tzXW
1717,Critical race theory has no place in America’s schools.
1718,The Biden administration coordinated with a special interest group to deploy the FBI against parents who have legitimate concerns about what is being taught in public schools. Unbelievable.
1719,Americans will be fired from their jobs and businesses will not have workers due to Joe Biden’s COVID vaccine mandate. #KeepOurCOVIDHeroesEmployed
1720,"RT @foxnewsradio: Snapchat, TikTok and YouTube execs were on the Congressional hot seat this week to answer how the social media companies…"
1721,Keep our COVID-19 heroes employed.
1722,RT @nypost: Senator introduces bill to exempt essential workers from Biden vax mandate https://t.co/2Oio8G03ip https://t.co/hObFURtGtg
1723,It’s called comedy for a reason. https://t.co/obdAd23Ef6
1724,RT @SenRonJohnson: Happy to join @MarshaBlackburn's effort to mitigate the very real harms Biden's ill-advised and divisive mandates are ca…
1725,Celebrating the greatest state in the union on #NationalTennesseeDay! https://t.co/jp1iumEU4m
1726,"RT @EnesKanter: To the owner of @Nike, Phil Knight 

How about I book plane tickets for us
and let's fly to China together.

We can try to…"
1727,"Tennessee is home to the @101stAASLTDIV, the 160th SOAR, @TNMilitaryDept, and over 400,000 veterans. They deserve to know how the Afghanistan withdrawal went so wrong. https://t.co/QXlAUUd0aV"
1728,"In August, there were over 10.4 million open jobs across the country, and now President Biden wants to fire even more workers over his COVID vaccine mandate."
1729,No American — especially not our nation’s COVID-19 heroes — should face the ultimatum of a jab versus being fired. That’s why I’ve introduced the Keeping Our COVID-19 Heroes Employed Act to protect them from Biden’s mandate.
1730,RT @mercedesschlapp: Bold leadership.  #ProtectOurWorkers
1731,"Have a wonderful day, @HillaryClinton. https://t.co/wpyhm0xNLb"
1732,"RT @henryrodgersdc: EXCLUSIVE: Sen. Blackburn Demands Answers On Collaboration Between White House, National School Board Association 

Rea…"
1733,"RT @JimInhofe: This week, I joined Senator @MarshaBlackburn and several of my Republican colleagues to introduce the Keeping our COVID-19 H…"
1734,"RT @GlennJacobsTN: I'm proud to support this effort.
@MarshaBlackburn"
1735,"Joe Biden does not get to make personal medical decisions for you, and he certainly will not be firing our workforce and first responders for their decision not to receive the COVID-19 vaccine.
 
@BrookeSingman
https://t.co/jIEBXS9CPx"
1736,"RT @titaniajordan: ""This is endangering young women."" - @MarshaBlackburn on #Snapchat maps"
1737,Big Tech must not go unchecked. https://t.co/UMpkocZ68r
1738,@OOIDA @FLEOAORG @NationalSheriff @FOP7Chicago @BPUnion @TNChamber @GlennJacobsTN @Heritage @FreedomWorks @approject
1739,"I’m pleased to lead this effort with my colleagues and the support of several important organizations.
 
@JimInhofe @SenLummis @SenatorHagerty @SenatorBraun @SenTuberville @SenRonJohnson"
1740,"Today, I’m introducing the Keeping Our COVID-19 Heroes Employed Act. Joe Biden wants the essential workers who kept our country running during the pandemic fired for their decision not to receive the COVID-19 vaccine.
 
We won’t stand for it."
1741,Protecting your kids and teens should be the priority for social media platforms — not profit or data. https://t.co/q7I8nXg2Me
1742,"RT @SamManningNews: “Kids as young as 9 have died doing viral challenges on TikTok,"" said @MarshaBlackburn in her opening statement."
1743,"Earlier this year, TikTok, owned by Beijing’s ByteDance, changed their privacy policy to allow themselves to collect even more data on Americans. That should concern every user."
1744,"For too long, platforms like TikTok, YouTube, and Snapchat have been allowed to promote and glorify dangerous content for its kid and teen users."
1745,What happened in Afghanistan was a catastrophic failure on behalf of the Biden administration.
1746,Biden’s one-size-fits-all COVID vaccine mandate is an infringement on individual freedoms.
1747,Joe Biden wants hardworking Americans fired for their decision not to get vaccinated.
1748,This is out of hand. Where is Border Czar Kamala Harris? https://t.co/MmhepWsAFu
1749,Joe Biden is rolling out the welcome mat for thousands upon thousands of illegal immigrants to enter our country. https://t.co/wCdeYFFsIk
1750,Biden should tell the caravan to turn around.
1751,"Thanks to Biden’s Build Back Broke agenda, it will get worse before it gets better.
https://t.co/8aLOcNYvb1"
1752,"This is beyond a crisis, and it’s all because of Joe Biden’s open border policies. https://t.co/kvJQ4cR0LF"
1753,How about taking bold action to address the unprecedented border crisis you are responsible for? https://t.co/tKSy1x53jf
1754,Twitter is censoring @RepJimBanks for refusing to go along with the Biden administration’s performance theater. @Jim_Banks
1755,"Lori Lightfoot is going to let police officers be fired for their decision not to get vaccinated while crime breaks out across the city. Get your priorities straight, @LoriLightfoot. https://t.co/pgG5C0Deiy"
1756,"During World War II, Private First Class James Sutcliffe was held captive for months behind enemy lines. Yesterday, I was honored to present him with the Prisoner of War Medal for his courageous service and sacrifice. https://t.co/elOR1mFDqO"
1757,"In Sparta yesterday, I joined many Tennesseans in honoring Marine LCpl Kevin Honaker, who lost both of his legs while bravely serving our country in Afghanistan. This week, Homes For Our Troops is breaking ground on his new custom home. https://t.co/Z7zFeouO9u"
1758,"“The heart of man plans his way, but the Lord establishes his steps.” — Proverbs 16:9"
1759,"A decision to get a COVID vaccine should be between you and your doctor — not the federal government. 

For Tennesseans interested in learning more about COVID-19 vaccines, click below:
https://t.co/qlld0EsP42"
1760,"Arrests at the southern border are at an all time high. Biden’s border crisis is breaking the wrong kind of records.
https://t.co/ir5uZoHUjb"
1761,"RT @EnesKanter: Heartless Dictator of China,
XI JINPING and the Communist Party of China.

I am calling you out in front of the whole world…"
1762,Thank you to Johnson City leaders for providing me an update on the West Walnut Street Corridor Redevelopment  Plan. I was pleased to learn this project will revitalize downtown and create a vibrant space for the community. https://t.co/HzBbUEcVKI
1763,Thank you to the Mountain Empire Chapter of @MilitaryOfficer for inviting me to speak today. I was glad to provide an update on our important work on @SASCGOP &amp; @SVACGOP to benefit the needs of our TN servicemembers and veterans. https://t.co/oqgPNSH23k
1764,"I was truly honored to be on campus this morning to officially welcome Dr. Scott Hummel to @Tusculum_Univ as its 29th president. Dr. Hummel will be a committed administrator, educator, and spiritual leader to the Tusculum family. Congratulations! https://t.co/3A3GuVl146"
1765,"What a wonderful morning in Unicoi County! Thank you to Jones &amp; Church Farms for hosting our roundtable. I was glad to receive an update from Mayor Evely and community leaders on how the county is expanding opportunities for broadband, education and healthcare. https://t.co/ptdrjE1gPL"
1766,"Let’s get this straight: Biden uses federal funds to build a wall around his beach house while he refuses to build the wall at our southern border and protect American families.

Democrats know walls work. That’s why they use them for themselves. https://t.co/pF7YK0Z4r5"
1767,"Less mandates on law abiding Americans, more on illegal immigrants."
1768,"RT @SenTedCruz: RELEASE: SENS. CRUZ, @MarshaBlackburn, @SenTomCotton, COLLEAGUES FIGHT FOR FREE SPEECH ON COLLEGE CAMPUSES
https://t.co/4WM…"
1769,The Biden administration is seriously going to try and pin this border crisis on climate change.
1770,Joe Biden wants essential workers to be fired for refusing to take medical advice from the federal government.
1771,"Last week, I met with local leaders in Middle and East Tennessee. We had productive discussions about the work they are doing to boost the economy, innovate, and make a difference in their communities. https://t.co/UImnYvxuZM"
1772,"RT @GordonGChang: We should sell nothing—nothing—to #Huawei, and we should tell others that if they sell to that company they will never se…"
1773,This is unacceptable. The U.S. should have been working to hold the CCP accountable for the origins of COVID — not aiding their spyware companies. https://t.co/lmx3Xv8GLM
1774,I would like to take the time and ‘officially’ blame this border crisis on Joe Biden and his reckless agenda. https://t.co/fBuwZerusH
1775,Fauci knew. What else are they hiding?
1776,Joe Biden wants hard working Americans to be fired for their decision to not get the COVID vaccine.
1777,"RT @ClayTravis: Today’s @clayandbuck talks Florida &amp; Texas vs Biden on vaccine mandates, the insanely absurd protests against Chappelle by…"
1778,"Fauci lied, Americans died. #FireFauci"
1779,Brutal dictator should be considered an understatement considering Xi’s crimes against humanity. @EnesKanter said nothing wrong. https://t.co/yQHRYMiqlY
1780,America’s hardworking essential workers should not be fired because they are choosing not to get the COVID-19 vaccine. https://t.co/C1E4FmfJEM
1781,"Fauci lied to Congress. He knew we were funding gain of function research, and he lied about it. This admission is long overdue. #FauciLied"
1782,Supply chains operating under the Chinese Communist Party are not ones to be reliant on.
1783,"RT @FOXNashville: ""Free speech is under fire on America's college campuses,"" @MarshaBlackburn says  https://t.co/A68klg77rb"
1784,Tune in to @Varneyco on @FoxBusiness this morning! 📺 https://t.co/cZi0Jrw0Hh
1785,Biden — not American workers — should be fired for COVID vaccine mandates.
1786,I am grateful for the essential workers who have served our nation since the beginning of the pandemic. I refuse to let Joe Biden’s vaccine mandate force them to be fired.
1787,Joe Biden betrayed frontline workers when he forced them to lose their job if they chose not to get vaccinated.
1788,"Come on out to Tennessee!
https://t.co/o6mlBhCQYQ"
1789,"Prices are up, supply chains are down — and the American people are not having it. https://t.co/HuPzxqMljt"
1790,Joe Biden saw an economy falling to shambles and decided to add a vaccine mandate that will force Americans to lose their jobs.
1791,"Way to stand up for freedom, @Travistritt! I’m with you all the way. https://t.co/rcOJ2XoZAh"
1792,What are you doing about China’s expanded nuclear capabilities? https://t.co/UsUup0OXRS
1793,The Biden administration is keeping the American people under the cloak of darkness while they fly illegal immigrants into our communities in the dark. https://t.co/1eoyaJosYO
1794,RT @SenJoniErnst: https://t.co/dzsUMPKH25
1795,"President Biden promised to be a unifier. Instead, he’s slapped mandates on the American people and is attempting to force them into compliance."
1796,"Elections belong to the American people, not Washington Democrats who want to make their own rules. https://t.co/uOFuUn4t72"
1797,"To keep elections secure, we must keep them out of the hands of Washington Democrats. https://t.co/2hxG5sHkgc"
1798,"RT @AmericaRpts: WATCH: ""What the federal government is doing, is dispersing these children around the country and transferring this cost t…"
1799,Voter ID is a proven measure to protect the security of our elections. Why are Democrats working to eliminate it?
1800,"During my recent trip to the border, I heard from a TSA official who stated TSA recently created a special security screening process for illegal aliens. This allows the Biden administration to fly illegals that lack the proper documentation into communities all across the U.S."
1801,"The Biden Administration is not just flying illegal aliens into Tennessee communities. Just as we suspected, this is happening all across the country."
1802,Democrats want a federal takeover of elections.
1803,"A democracy that doesn’t tolerate free speech will not remain a democracy for long. 

Read my latest editorial with @SenTomCotton on our new Senate Campus Free Speech Caucus ➡️
https://t.co/Qf7ZwEclsx"
1804,"Facebook can change their name, but it doesn’t make a difference until they change their habits of prioritizing profit over the wellbeing of children.
https://t.co/C8KQXQITp7"
1805,RT @AmericaRpts: WEDNESDAY: The Biden administration quietly flying migrants into U.S. suburbs..why the secrecy?-@MarshaBlackburn is on dec…
1806,RT @TheLeeGreenwood: Thank you to our dear friend @MarshaBlackburn for taking time out of her busy schedule to be a part of my 40 Years of…
1807,Joe Biden wants the federal government to control every facet of your life — including forcing you to get vaccinated.
1808,"Stand against tyranny.

Stand against forced COVID vaccinations."
1809,"During my tele-town hall tonight, I spoke with many East Tennesseans concerned about the Biden administration’s abuse of power as they try to force through COVID vaccine mandates. Not on my watch. https://t.co/BpRezKZdKM"
1810,I introduced the Migrant Resettlement Transparency Act because I refuse to let Joe Biden get away with abusing federal powers to hide the problems he’s created.
1811,"Talk to your doctor, not the federal government about getting a COVID vaccine."
1812,We should not have to rely on supply chains based in a rogue Communist state.
1813,Did Joe Biden write this? https://t.co/B4DezDP4S5
1814,Joe Biden is attempting to rewrite the rules for the federal government by enforcing mandates of the COVID-19 vaccine.
1815,"RT @Rasmussen_Poll: 65% of voters agree with @MarshaBlackburn that the Transportation Secretary needs to get back to work or leave.

#break…"
1816,The message is clear: Tennesseans will not be silent as the Biden administration sends illegal immigrants into our communities.
1817,"My bill, the Migrant Resettlement Transparency Act, will stop the federal government from secretly flying illegals into communities."
1818,"The Biden administration has been secretly flying illegal aliens into Tennessee for months, and now we know they’re doing the same in New York."
1819,"1️⃣ Finish the wall
2️⃣ Embrace Remain in Mexico
3️⃣ Eliminate Catch and Release
4️⃣ Keep Title 42 in place https://t.co/T0Ll6oKAri"
1820,"RT @TND: Senator @MarshaBlackburn says she encountered ""chaos and confusion"" during her recent trip to the U.S. - Mexico border. https://t.…"
1821,North Korea and China — two members of the axis of evil — are having a field day in the arms race because Joe Biden is a weak leader who does nothing.
1822,RT @FOXNashville: Stunning sunrise over Nissan Stadium in Nashville after a big Titans win! https://t.co/B1JK0P6FXj https://t.co/37txTfJAIM
1823,"Facebook is actively encouraging people to break the law and illegally enter our country. 
https://t.co/YHtHxue2T8"
1824,"America is back to leading from behind, and North Korea and Communist China know it. It’s time for @POTUS to stand up to their taunts and aggressive behavior. https://t.co/XYhAcuohBx"
1825,Americans are afraid of the death and destruction tearing through the border by drug cartels and human trafficking rings. Why does President Biden refuse to solve the problem?
1826,"Buy Made in Tennessee, not Made in Communist China."
1827,"Communist China’s nuclear-capable hypersonic missile test was just another step closer to achieving its goal of global domination. Yet, the Biden administration decreased our defense budget. https://t.co/xMDq9Ylusu"
1828,"Maybe if Pete were in the office, he’d understand supply chains belong in the U.S., and if they weren’t in China, we wouldn’t be having these issues."
1829,"Energy prices are skyrocketing across the country. Joe Biden canceled the keystone pipeline, slowing American energy production, while allowing Russia to build the Nord Stream 2 pipeline."
1830,Let me get this straight. We welcome nuclear competition from an adversary that does not wish the U.S. or our allies well? 🤔 https://t.co/ZLPxM0zAIn
1831,"In what capacity is former President Obama attending the UN climate summit to “lay out the important progress made” and “urge more robust action”? 

Sounds like a job for the current President."
1832,Communist China’s testing of a nuclear-capable hypersonic missile should sound the alarm for the Biden administration. This should not have come as a surprise.
1833,Here’s some intel — illegal aliens are flooding into the country because of Joe Biden. We must build the wall and provide our border patrol agents the resources they need to do their job. https://t.co/GUnfpDkiXU
1834,"Remember when Chuck Schumer said, “everything is on the table”?

They want to pack the Supreme Court to suppress those who disagree with their radical agenda."
1835,"Chuck &amp; I are saddened to hear of former Sec. of State Colin Powell’s passing. He was a soldier’s soldier, highly respected by all who wore the uniform. We are grateful for his service to our country, &amp; we join Tennesseans in extending our condolences &amp; prayers to his family."
1836,"“Fear not, for I have redeemed you; I have called you by name, you are mine.” — Isaiah 43:1"
1837,Receiving the COVID-19 vaccine is your choice — it’s not for the federal government to decide for you.
1838,"The American people were not asking, and they certainly do not need Fauci’s permission to celebrate and gather with family.  
 https://t.co/IoNXGft1Tz"
1839,Prices at the pump increased when Joe Biden and the left started implementing their radical agenda — it’s their fault you’re paying more.
1840,"What a great story! Tennessee thanks you for your service, Sgt. Vazquez.
https://t.co/wleSMGeVbw"
1841,Please join me in praying for the protection and safe return of the U.S. missionaries kidnapped in Haiti.
1842,RT @foxnewsradio: Sen. Marsha Blackburn (R-TN) On Her Trip To The Southern Border Amid Migrant Crisis https://t.co/IwKLRtLknb https://t.co/…
1843,RT @BreitbartNews: Former Customs and Border Patrol (CBP) Acting Commissioner Mark Morgan told Sen. Marsha Blackburn (R-TN) that Joe Biden’…
1844,This is what has come from Joe Biden’s Afghanistan policy. https://t.co/s1oTebly3y
1845,"This weekend, we honor the brave men and women in blue who put their lives on the line day in and day out. Thank you for your work to keep our families and communities safe. #NationalPoliceWeekend #BackTheBlue"
1846,“And my God will supply every need of yours according to his riches in glory in Christ Jesus.” — Philippians 4:19
1847,Best way to spend a Saturday — in Neyland Stadium cheering on the Vols. https://t.co/b5hFI3ngw1
1848,"These problems aren’t being given to Joe Biden, they’re being created by Joe Biden."
1849,It is paramount we secure our southern border — our nation’s security and sovereignty depend on it. https://t.co/kaGozbsCrn
1850,Americans should not be forced to be vaccinated by the federal government.
1851,"RT @MNPDNashville: Our ""Nashville 6"" police officers are in Washington, D.C. tonight to be honored during the 28th annual National Top Cop…"
1852,Pete Buttigieg should do his job.
1853,Tennesseans have made it clear that they will not support COVID vaccine mandates.
1854,RT @MariaBartiromo: @MarshaBlackburn Apparently not
1855,Does transparency matter to the Biden administration?
1856,https://t.co/CHkq5mtZlP
1857,Communist China is expanding its military to bully and threaten Taiwan’s sovereignty. The United States must stand for democracy and against communism.
1858,We’re in the middle of a transportation crisis and the White House was hiding that Pete Buttigieg was on paid leave. Why did we just learn of this?
1859,"Tennessee is the place to do business for all industries. Come to Tennessee, and you’ll see why! https://t.co/cPhnATC7oF"
1860,"Supply shortages are everywhere. If this is the Build Back Better agenda, we have a serious problem."
1861,The Democrats want to turn the Supreme Court into a superlegislature to implement their radical wishlist.
1862,.@UEI_IBC openly admitted to employing Uyghur slave labor and working with Communist China. They must be held accountable. https://t.co/fXlbxzdUY2
1863,Stop and think about it. Never has the federal government imposed a vaccine mandate.
1864,It says something when the American people are calling him #EmptyShelvesJoe.
1865,The USA stands with Taiwan — Democracy’s first line of defense against Communist China. 🇹🇼 🇺🇸 https://t.co/BEGnddyTrS
1866,Packing the Supreme Court will destroy our democracy.
1867,Tennesseans are against packing the Supreme Court.
1868,The radical leftists do not trust you to be honest so they want to destroy your right to privacy by spying on your bank accounts.
1869,"Kamala Harris thinks this is a game of hide and seek. It’s not.

@VP, come out, and get to the border."
1870,This administration embraces mandates while restricting freedoms.
1871,"The recent reports that Secretary Kerry owns a stake in Chinese investment groups that commit human rights abuses are beyond disturbing.

We need a full investigation into this administration and its ties to the Chinese Communist government."
1872,We should have never stopped evacuating our citizens and Afghan partners in the first place. https://t.co/qRpAdOq9Fm
1873,Please join me in praying for the people of Taiwan affected by this tragedy. https://t.co/LboY88yKUt
1874,Biden’s Build Back Broke agenda is causing real harm to American workers.
1875,It is absurd that the Biden administration would abuse federal laws to intimidate concerned parents. https://t.co/KBNXhEnEod
1876,"There were policies in place that kept crises like we’re seeing at the border from happening. 

Joe Biden and Kamala Harris chose to remove these. I wonder why…"
1877,"The #BidenBorderCrisis cannot continue, and there’s a simple solution. 

Build the wall. @AdamShawNY
https://t.co/9kw8aWst8H"
1878,Happy birthday to the @USNavy! https://t.co/PVSkqlrEcK
1879,Kamala should step away as border czar. She has no interest in actually visiting the border and doing the work needed to secure it.
1880,Students across the country are being bullied for refusing to capitulate to the radical left’s herd mentality. https://t.co/ZuMB8sUVew
1881,"If leftist Democrats have their way, they’ll be using the federal government to spy on your personal bank accounts."
1882,Consumer prices are up 5.4% compared to last year. The #BuildBackBroke plan is clearly not working for American families.
1883,Joe Biden was Vice President the last time gas prices were this high in Tennessee. I'm sensing a trend. https://t.co/Pzjlq4P0FG
1884,It was never just tax the rich. Why do you think they want to monitor personal banks accounts with just $600?
1885,Chuck and I are saddened by the loss of life at a postal facility in Memphis today. Please join us in praying for the victims and their loved ones.
1886,"Every life is precious, and the science is on our side. https://t.co/AasLUwqTdQ"
1887,"Kamala Harris’ scripted video content is produced by… Sinking Ship Entertainment.

How fitting."
1888,"North Korea is part of the axis of evil, and Joe Biden must stand up for our national security. The U.S. will not tolerate Kim Jong Un’s authoritarian threats against our country. 
https://t.co/HtEmWWD8hZ"
1889,"Let’s be clear: No U.S. company should ever be complicit in the slave labor that is taking place in China. We are prepared to take every action to prevent this from going forward.
https://t.co/5oh7iJ478V"
1890,RT @FOXNashville: Fall colors peaking out in the Smokies right now ⛰️🍁🍂 https://t.co/Ben3K6jVC3
1891,Thank you to the men and women who work tirelessly to help put food on the table and grow our economy. #NationalFarmersDay https://t.co/GM5U5W7ItF
1892,Today would be a great day for President Biden and Vice President Harris to #BuildTheWall. https://t.co/PPleRnzHEB
1893,"Joe Biden’s open border agenda has emboldened cartels, and the hardworking ranchers and property owners near the southern border are paying the price. #BidenBorderCrisis https://t.co/1P8BKzl2x8"
1894,RT @MariaBartiromo: Sen. Blackburn: Border patrol agents 'wants to do their job' https://t.co/clrgVgiSag @MorningsMaria @FoxBusiness @Marsh…
1895,Walls keep those who should not be in our country out. Build it.
1896,Build the wall.
1897,"The American people do not believe or trust Fauci. From the ratings, it appears they’re not buying the lies he or Hollywood elites are telling us. https://t.co/ddKju6fQAP"
1898,Kamala Harris is MIA at the southern border.
1899,"The border wall is meant to protect Americans, and Biden has allowed it to be overrun."
1900,The #BidenBorderCrisis is not slowing down until the border is secure. https://t.co/eaQwBWOvAE
